,Unnamed: 0,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
478,478,5,11170690,650,서울,용산구,서빙고동,2017,2
479,479,5,11170700,447,서울,용산구,보광동,2017,2
480,480,6,11170510,485,서울,용산구,후암동,2017,2
481,481,6,11170520,478,서울,용산구,용산2가동,2017,2
482,482,6,11170530,1142,서울,용산구,남영동,2017,2
483,483,6,11170555,648,서울,용산구,청파동,2017,2
484,484,6,11170560,591,서울,용산구,원효로1동,2017,2
485,485,6,11170570,502,서울,용산구,원효로2동,2017,2
486,486,6,11170580,554,서울,용산구,효창동,2017,2
487,487,6,11170590,573,서울,용산구,용문동,2017,2
488,488,6,11170625,1134,서울,용산구,한강로동,2017,2
489,489,6,11170630,553,서울,용산구,이촌1동,2017,2
490,490,6,11170640,578,서울,용산구,이촌2동,2017,2
491,491,6,11170650,915,서울,용산구,이태원1동,2017,2
492,492,6,11170660,651,서울,용산구,이태원2동,2017,2
493,493,6,11170685,681,서울,용산구,한남동,2017,2
494,494,6,11170690,714,서울,용산구,서빙고동,2017,2
495,495,6,11170700,439,서울,용산구,보광동,2017,2
496,496,7,11170510,458,서울,용산구,후암동,2017,2
497,497,7,11170520,503,서울,용산구,용산2가동,2017,2
498,498,7,11170530,1775,서울,용산구,남영동,2017,2
499,499,7,11170555,674,서울,용산구,청파동,2017,2
500,500,7,11170560,588,서울,용산구,원효로1동,2017,2
501,501,7,11170570,492,서울,용산구,원효로2동,2017,2
502,502,7,11170580,564,서울,용산구,효창동,2017,2
503,503,7,11170590,521,서울,용산구,용문동,2017,2
504,504,7,11170625,1477,서울,용산구,한강로동,2017,2
505,505,7,11170630,592,서울,용산구,이촌1동,2017,2
506,506,7,11170640,588,서울,용산구,이촌2동,2017,2
507,507,7,11170650,1006,서울,용산구,이태원1동,2017,2
508,508,7,11170660,632,서울,용산구,이태원2동,2017,2
509,509,7,11170685,793,서울,용산구,한남동,2017,2
510,510,7,11170690,868,서울,용산구,서빙고동,2017,2
511,511,7,11170700,411,서울,용산구,보광동,2017,2
512,512,8,11170510,426,서울,용산구,후암동,2017,2
513,513,8,11170520,499,서울,용산구,용산2가동,2017,2
514,514,8,11170530,2611,서울,용산구,남영동,2017,2
515,515,8,11170555,706,서울,용산구,청파동,2017,2
516,516,8,11170560,656,서울,용산구,원효로1동,2017,2
517,517,8,11170570,483,서울,용산구,원효로2동,2017,2
518,518,8,11170580,586,서울,용산구,효창동,2017,2
519,519,8,11170590,465,서울,용산구,용문동,2017,2
520,520,8,11170625,1837,서울,용산구,한강로동,2017,2
521,521,8,11170630,574,서울,용산구,이촌1동,2017,2
522,522,8,11170640,519,서울,용산구,이촌2동,2017,2
523,523,8,11170650,1136,서울,용산구,이태원1동,2017,2
524,524,8,11170660,598,서울,용산구,이태원2동,2017,2
525,525,8,11170685,845,서울,용산구,한남동,2017,2
526,526,8,11170690,901,서울,용산구,서빙고동,2017,2
527,527,8,11170700,369,서울,용산구,보광동,2017,2
528,528,9,11170510,398,서울,용산구,후암동,2017,2
529,529,9,11170520,479,서울,용산구,용산2가동,2017,2
530,530,9,11170530,2906,서울,용산구,남영동,2017,2
531,531,9,11170555,711,서울,용산구,청파동,2017,2
532,532,9,11170560,700,서울,용산구,원효로1동,2017,2
533,533,9,11170570,486,서울,용산구,원효로2동,2017,2
534,534,9,11170580,579,서울,용산구,효창동,2017,2
535,535,9,11170590,435,서울,용산구,용문동,2017,2
536,536,9,11170625,2019,서울,용산구,한강로동,2017,2
537,537,9,11170630,542,서울,용산구,이촌1동,2017,2
538,538,9,11170640,456,서울,용산구,이촌2동,2017,2
539,539,9,11170650,1276,서울,용산구,이태원1동,2017,2
540,540,9,11170660,570,서울,용산구,이태원2동,2017,2
541,541,9,11170685,906,서울,용산구,한남동,2017,2
542,542,9,11170690,894,서울,용산구,서빙고동,2017,2
543,543,9,11170700,338,서울,용산구,보광동,2017,2
544,544,10,11170510,379,서울,용산구,후암동,2017,2
545,545,10,11170520,488,서울,용산구,용산2가동,2017,2
546,546,10,11170530,3055,서울,용산구,남영동,2017,2
547,547,10,11170555,730,서울,용산구,청파동,2017,2
548,548,10,11170560,707,서울,용산구,원효로1동,2017,2
549,549,10,11170570,481,서울,용산구,원효로2동,2017,2
550,550,10,11170580,574,서울,용산구,효창동,2017,2
551,551,10,11170590,420,서울,용산구,용문동,2017,2
552,552,10,11170625,2113,서울,용산구,한강로동,2017,2
553,553,10,11170630,524,서울,용산구,이촌1동,2017,2
554,554,10,11170640,423,서울,용산구,이촌2동,2017,2
555,555,10,11170650,1347,서울,용산구,이태원1동,2017,2
556,556,10,11170660,570,서울,용산구,이태원2동,2017,2
557,557,10,11170685,925,서울,용산구,한남동,2017,2
558,558,10,11170690,881,서울,용산구,서빙고동,2017,2
559,559,10,11170700,317,서울,용산구,보광동,2017,2
560,560,11,11170510,374,서울,용산구,후암동,2017,2
561,561,11,11170520,488,서울,용산구,용산2가동,2017,2
562,562,11,11170530,3293,서울,용산구,남영동,2017,2
563,563,11,11170555,733,서울,용산구,청파동,2017,2
564,564,11,11170560,730,서울,용산구,원효로1동,2017,2
565,565,11,11170570,478,서울,용산구,원효로2동,2017,2
566,566,11,11170580,556,서울,용산구,효창동,2017,2
567,567,11,11170590,416,서울,용산구,용문동,2017,2
568,568,11,11170625,2252,서울,용산구,한강로동,2017,2
569,569,11,11170630,507,서울,용산구,이촌1동,2017,2
570,570,11,11170640,406,서울,용산구,이촌2동,2017,2
571,571,11,11170650,1400,서울,용산구,이태원1동,2017,2
572,572,11,11170660,573,서울,용산구,이태원2동,2017,2
573,573,11,11170685,953,서울,용산구,한남동,2017,2
574,574,11,11170690,855,서울,용산구,서빙고동,2017,2
575,575,11,11170700,313,서울,용산구,보광동,2017,2
576,576,12,11170510,383,서울,용산구,후암동,2017,2
577,577,12,11170520,465,서울,용산구,용산2가동,2017,2
578,578,12,11170530,3312,서울,용산구,남영동,2017,2
579,579,12,11170555,743,서울,용산구,청파동,2017,2
580,580,12,11170560,724,서울,용산구,원효로1동,2017,2
581,581,12,11170570,477,서울,용산구,원효로2동,2017,2
582,582,12,11170580,553,서울,용산구,효창동,2017,2
583,583,12,11170590,405,서울,용산구,용문동,2017,2
584,584,12,11170625,2292,서울,용산구,한강로동,2017,2
585,585,12,11170630,485,서울,용산구,이촌1동,2017,2
586,586,12,11170640,372,서울,용산구,이촌2동,2017,2
587,587,12,11170650,1487,서울,용산구,이태원1동,2017,2
588,588,12,11170660,567,서울,용산구,이태원2동,2017,2
589,589,12,11170685,960,서울,용산구,한남동,2017,2
590,590,12,11170690,843,서울,용산구,서빙고동,2017,2
591,591,12,11170700,311,서울,용산구,보광동,2017,2
592,592,13,11170510,379,서울,용산구,후암동,2017,2
593,593,13,11170520,471,서울,용산구,용산2가동,2017,2
594,594,13,11170530,3303,서울,용산구,남영동,2017,2
595,595,13,11170555,740,서울,용산구,청파동,2017,2
596,596,13,11170560,731,서울,용산구,원효로1동,2017,2
597,597,13,11170570,477,서울,용산구,원효로2동,2017,2
598,598,13,11170580,557,서울,용산구,효창동,2017,2
599,599,13,11170590,394,서울,용산구,용문동,2017,2
600,600,13,11170625,2378,서울,용산구,한강로동,2017,2
601,601,13,11170630,490,서울,용산구,이촌1동,2017,2
602,602,13,11170640,373,서울,용산구,이촌2동,2017,2
603,603,13,11170650,1554,서울,용산구,이태원1동,2017,2
604,604,13,11170660,589,서울,용산구,이태원2동,2017,2
605,605,13,11170685,994,서울,용산구,한남동,2017,2
606,606,13,11170690,895,서울,용산구,서빙고동,2017,2
607,607,13,11170700,303,서울,용산구,보광동,2017,2
608,608,14,11170510,381,서울,용산구,후암동,2017,2
609,609,14,11170520,464,서울,용산구,용산2가동,2017,2
610,610,14,11170530,3191,서울,용산구,남영동,2017,2
611,611,14,11170555,727,서울,용산구,청파동,2017,2
612,612,14,11170560,721,서울,용산구,원효로1동,2017,2
613,613,14,11170570,474,서울,용산구,원효로2동,2017,2
614,614,14,11170580,561,서울,용산구,효창동,2017,2
615,615,14,11170590,399,서울,용산구,용문동,2017,2
616,616,14,11170625,2376,서울,용산구,한강로동,2017,2
617,617,14,11170630,493,서울,용산구,이촌1동,2017,2
618,618,14,11170640,374,서울,용산구,이촌2동,2017,2
619,619,14,11170650,1592,서울,용산구,이태원1동,2017,2
620,620,14,11170660,580,서울,용산구,이태원2동,2017,2
621,621,14,11170685,1018,서울,용산구,한남동,2017,2
622,622,14,11170690,888,서울,용산구,서빙고동,2017,2
623,623,14,11170700,302,서울,용산구,보광동,2017,2
624,624,15,11170510,383,서울,용산구,후암동,2017,2
625,625,15,11170520,462,서울,용산구,용산2가동,2017,2
626,626,15,11170530,3170,서울,용산구,남영동,2017,2
627,627,15,11170555,719,서울,용산구,청파동,2017,2
628,628,15,11170560,721,서울,용산구,원효로1동,2017,2
629,629,15,11170570,469,서울,용산구,원효로2동,2017,2
630,630,15,11170580,548,서울,용산구,효창동,2017,2
631,631,15,11170590,411,서울,용산구,용문동,2017,2
632,632,15,11170625,2431,서울,용산구,한강로동,2017,2
633,633,15,11170630,497,서울,용산구,이촌1동,2017,2
634,634,15,11170640,380,서울,용산구,이촌2동,2017,2
635,635,15,11170650,1597,서울,용산구,이태원1동,2017,2
636,636,15,11170660,580,서울,용산구,이태원2동,2017,2
637,637,15,11170685,1015,서울,용산구,한남동,2017,2
638,638,15,11170690,886,서울,용산구,서빙고동,2017,2
639,639,15,11170700,307,서울,용산구,보광동,2017,2
640,640,16,11170510,382,서울,용산구,후암동,2017,2
641,641,16,11170520,461,서울,용산구,용산2가동,2017,2
642,642,16,11170530,3263,서울,용산구,남영동,2017,2
643,643,16,11170555,716,서울,용산구,청파동,2017,2
644,644,16,11170560,715,서울,용산구,원효로1동,2017,2
645,645,16,11170570,464,서울,용산구,원효로2동,2017,2
646,646,16,11170580,544,서울,용산구,효창동,2017,2
647,647,16,11170590,425,서울,용산구,용문동,2017,2
648,648,16,11170625,2371,서울,용산구,한강로동,2017,2
649,649,16,11170630,499,서울,용산구,이촌1동,2017,2
650,650,16,11170640,388,서울,용산구,이촌2동,2017,2
651,651,16,11170650,1573,서울,용산구,이태원1동,2017,2
652,652,16,11170660,575,서울,용산구,이태원2동,2017,2
653,653,16,11170685,1007,서울,용산구,한남동,2017,2
654,654,16,11170690,824,서울,용산구,서빙고동,2017,2
655,655,16,11170700,303,서울,용산구,보광동,2017,2
656,656,17,11170510,378,서울,용산구,후암동,2017,2
657,657,17,11170520,456,서울,용산구,용산2가동,2017,2
658,658,17,11170530,3113,서울,용산구,남영동,2017,2
659,659,17,11170555,684,서울,용산구,청파동,2017,2
660,660,17,11170560,699,서울,용산구,원효로1동,2017,2
661,661,17,11170570,458,서울,용산구,원효로2동,2017,2
662,662,17,11170580,533,서울,용산구,효창동,2017,2
663,663,17,11170590,436,서울,용산구,용문동,2017,2
664,664,17,11170625,2278,서울,용산구,한강로동,2017,2
665,665,17,11170630,516,서울,용산구,이촌1동,2017,2
666,666,17,11170640,420,서울,용산구,이촌2동,2017,2
667,667,17,11170650,1610,서울,용산구,이태원1동,2017,2
668,668,17,11170660,574,서울,용산구,이태원2동,2017,2
669,669,17,11170685,981,서울,용산구,한남동,2017,2
670,670,17,11170690,790,서울,용산구,서빙고동,2017,2
671,671,17,11170700,306,서울,용산구,보광동,2017,2
672,672,18,11170510,380,서울,용산구,후암동,2017,2
673,673,18,11170520,481,서울,용산구,용산2가동,2017,2
674,674,18,11170530,3016,서울,용산구,남영동,2017,2
675,675,18,11170555,674,서울,용산구,청파동,2017,2
676,676,18,11170560,647,서울,용산구,원효로1동,2017,2
677,677,18,11170570,425,서울,용산구,원효로2동,2017,2
678,678,18,11170580,524,서울,용산구,효창동,2017,2
679,679,18,11170590,449,서울,용산구,용문동,2017,2
680,680,18,11170625,2123,서울,용산구,한강로동,2017,2
681,681,18,11170630,567,서울,용산구,이촌1동,2017,2
682,682,18,11170640,453,서울,용산구,이촌2동,2017,2
683,683,18,11170650,1684,서울,용산구,이태원1동,2017,2
684,684,18,11170660,598,서울,용산구,이태원2동,2017,2
685,685,18,11170685,950,서울,용산구,한남동,2017,2
686,686,18,11170690,820,서울,용산구,서빙고동,2017,2
687,687,18,11170700,310,서울,용산구,보광동,2017,2
688,688,19,11170510,389,서울,용산구,후암동,2017,2
689,689,19,11170520,489,서울,용산구,용산2가동,2017,2
690,690,19,11170530,2585,서울,용산구,남영동,2017,2
691,691,19,11170555,675,서울,용산구,청파동,2017,2
692,692,19,11170560,593,서울,용산구,원효로1동,2017,2
693,693,19,11170570,402,서울,용산구,원효로2동,2017,2
694,694,19,11170580,532,서울,용산구,효창동,2017,2
695,695,19,11170590,476,서울,용산구,용문동,2017,2
696,696,19,11170625,1834,서울,용산구,한강로동,2017,2
697,697,19,11170630,550,서울,용산구,이촌1동,2017,2
698,698,19,11170640,455,서울,용산구,이촌2동,2017,2
699,699,19,11170650,1824,서울,용산구,이태원1동,2017,2
700,700,19,11170660,616,서울,용산구,이태원2동,2017,2
701,701,19,11170685,915,서울,용산구,한남동,2017,2
702,702,19,11170690,746,서울,용산구,서빙고동,2017,2
703,703,19,11170700,321,서울,용산구,보광동,2017,2
704,704,20,11170510,402,서울,용산구,후암동,2017,2
705,705,20,11170520,497,서울,용산구,용산2가동,2017,2
706,706,20,11170530,2271,서울,용산구,남영동,2017,2
707,707,20,11170555,654,서울,용산구,청파동,2017,2
708,708,20,11170560,578,서울,용산구,원효로1동,2017,2
709,709,20,11170570,406,서울,용산구,원효로2동,2017,2
710,710,20,11170580,545,서울,용산구,효창동,2017,2
711,711,20,11170590,490,서울,용산구,용문동,2017,2
712,712,20,11170625,1578,서울,용산구,한강로동,2017,2
713,713,20,11170630,532,서울,용산구,이촌1동,2017,2
714,714,20,11170640,476,서울,용산구,이촌2동,2017,2
715,715,20,11170650,1865,서울,용산구,이태원1동,2017,2
716,716,20,11170660,619,서울,용산구,이태원2동,2017,2
717,717,20,11170685,864,서울,용산구,한남동,2017,2
718,718,20,11170690,704,서울,용산구,서빙고동,2017,2
719,719,20,11170700,324,서울,용산구,보광동,2017,2
720,720,21,11170510,419,서울,용산구,후암동,2017,2
721,721,21,11170520,499,서울,용산구,용산2가동,2017,2
722,722,21,11170530,1988,서울,용산구,남영동,2017,2
723,723,21,11170555,635,서울,용산구,청파동,2017,2
724,724,21,11170560,563,서울,용산구,원효로1동,2017,2
725,725,21,11170570,414,서울,용산구,원효로2동,2017,2
726,726,21,11170580,564,서울,용산구,효창동,2017,2
727,727,21,11170590,509,서울,용산구,용문동,2017,2
728,728,21,11170625,1419,서울,용산구,한강로동,2017,2
729,729,21,11170630,537,서울,용산구,이촌1동,2017,2
730,730,21,11170640,487,서울,용산구,이촌2동,2017,2
731,731,21,11170650,1835,서울,용산구,이태원1동,2017,2
732,732,21,11170660,623,서울,용산구,이태원2동,2017,2
733,733,21,11170685,831,서울,용산구,한남동,2017,2
734,734,21,11170690,704,서울,용산구,서빙고동,2017,2
735,735,21,11170700,343,서울,용산구,보광동,2017,2
736,736,22,11170510,431,서울,용산구,후암동,2017,2
737,737,22,11170520,502,서울,용산구,용산2가동,2017,2
738,738,22,11170530,1759,서울,용산구,남영동,2017,2
739,739,22,11170555,628,서울,용산구,청파동,2017,2
740,740,22,11170560,569,서울,용산구,원효로1동,2017,2
741,741,22,11170570,425,서울,용산구,원효로2동,2017,2
742,742,22,11170580,576,서울,용산구,효창동,2017,2
743,743,22,11170590,544,서울,용산구,용문동,2017,2
744,744,22,11170625,1273,서울,용산구,한강로동,2017,2
745,745,22,11170630,540,서울,용산구,이촌1동,2017,2
746,746,22,11170640,503,서울,용산구,이촌2동,2017,2
747,747,22,11170650,1772,서울,용산구,이태원1동,2017,2
748,748,22,11170660,612,서울,용산구,이태원2동,2017,2
749,749,22,11170685,776,서울,용산구,한남동,2017,2
750,750,22,11170690,702,서울,용산구,서빙고동,2017,2
751,751,22,11170700,355,서울,용산구,보광동,2017,2
752,752,23,11170510,469,서울,용산구,후암동,2017,2
753,753,23,11170520,471,서울,용산구,용산2가동,2017,2
754,754,23,11170530,1156,서울,용산구,남영동,2017,2
755,755,23,11170555,619,서울,용산구,청파동,2017,2
756,756,23,11170560,589,서울,용산구,원효로1동,2017,2
757,757,23,11170570,507,서울,용산구,원효로2동,2017,2
758,758,23,11170580,524,서울,용산구,효창동,2017,2
